2556,231,1876,270,3244,762,2947,2820,3080,2449,775
2557,860,762,1730,3253,1261,450,1414,3284,3337,1413
2558,1785,1934,1902,3272,3344,2438,3337,1883,762,2429
2559,1730,2292,3639,2707,860,450,1711,3253,1413,1414
2560,2260,3284,1883,959,182,2520,2414,2438,2044,3318
2561,3284,1485,688,561,2887,2427,3344,1711,182,959
2562,1462,2292,1711,1237,2414,1934,3272,2065,28,3539
2563,270,182,3344,988,2438,1977,1876,1785,1950,688
2564,182,1876,2044,231,3617,1575,1613,1950,376,981
2565,1711,2044,3344,1613,3253,3639,1730,1413,3,2429
2566,688,1876,1730,3639,1950,1237,3332,3499,3244,3123
2567,932,450,2520,860,1414,1711,981,2260,1413,1950
2568,1876,2260,66,932,1950,3332,49,1711,2712,1949
2569,3,1949,2712,2260,1608,2014,3333,2288,3872,66
2570,2707,2907,775,2392,1711,2292,3469,49,3671,3
2571,1,2778,449,2260,2429,2148,334,66,1950,2907
2572,2292,2260,2914,3147,2429,450,1608,2820,1061,3244
2573,2044,182,2907,3344,688,1876,2435,2556,376,3730
2574,2414,49,3284,2065,1949,3332,1711,3272,2044,2260
2575,1711,1608,3284,1485,1061,3244,2292,2260,2907,3639
2576,2044,49,3,3617,2065,1485,1876,2392,2014,1950
2577,2435,3333,182,1575,1730,3730,3639,1613,3415,1950
2578,3284,1485,1711,2414,2438,2044,2392,3318,270,2884
2579,2907,3,3016,1949,574,78,3344,2438,49,1344
2580,3284,688,182,376,1785,959,2414,2179,709,270
2581,762,860,2449,3253,231,2820,1261,1883,890,775
2582,3344,2907,2014,3016,574,2438,540,668,78,270
2583,2520,981,932,1711,231,860,3244,3639,3193,1977
2584,3344,2044,1950,182,3617,668,3469,1876,1339,2128
2585,376,1785,2435,270,1414,1730,3193,231,932,3337
2586,2887,2427,824,2044,2435,2065,3730,3284,3469,2292
2587,2414,2292,2520,3080,981,2556,231,3539,2820,2044
2588,182,2044,1485,3284,1711,2131,1613,3730,3617,231
2589,2065,3469,1608,2785,775,270,1902,1948,2887,3
2590,2887,2288,2065,1237,49,3332,3284,3369,2427,3872
2591,182,3877,3333,2435,3730,2179,1356,3244,3639,3318
2592,231,182,981,561,2489,1613,2044,959,1462,1711
2593,3272,2260,2065,1237,334,2429,3332,3599,1950,1585
2594,1711,1485,182,2044,1950,1613,2790,981,3639,66
2595,2907,3,1207,3344,1949,1608,2707,1711,2427,2939
2596,182,1711,2260,932,66,3333,2044,2790,1876,1950
2597,231,2517,3599,3502,775,3639,2778,932,376,1950
2598,3639,1730,3253,860,3333,762,2260,3244,1608,1785
2599,3284,270,688,3080,1883,1414,1485,3244,1934,3118
2600,3639,2907,182,2438,1902,3599,688,3244,1711,1413
2601,1,3344,1785,2778,762,1613,3253,775,2525,182
2602,1413,1575,3253,860,2604,762,1613,2768,2778,2520
2603,2907,2292,1061,2707,574,1207,540,66,1711,1608
2604,3244,860,3639,2449,3129,2820,439,762,1608,775
2605,2907,1876,1613,2392,2044,3617,66,182,2712,2435
2606,3253,2376,775,1,762,3344,574,1613,78,2907
2607,762,775,2449,3253,2907,3,3639,3502,1335,1902
2608,3469,1414,231,78,1876,2435,3253,3333,959,3344
2609,2556,3072,2435,3730,688,2887,2489,561,1237,2427
2610,2907,3344,2044,1876,376,775,2438,1,3617,2392
2611,2707,540,3244,1261,3872,1577,1608,3080,2292,1730
2612,1730,860,762,2429,450,2179,3639,3253,231,2292
2613,1883,1462,1934,2449,981,3539,231,2461,1977,561
2614,2260,3639,3333,1730,1608,3332,860,3253,1061,1949
2615,3,2907,2884,2292,3469,2438,2707,2525,1902,270
2616,2914,3814,3730,654,2292,3072,2435,3469,180,1414
2617,2260,182,3284,3344,1876,1061,2438,1211,3318,2479
2618,3284,860,2820,2414,2292,3244,1608,1414,2449,1261
2619,2065,3332,2260,1950,49,1032,2584,66,2292,932
2620,2887,1902,860,1608,2427,2148,775,3129,2975,2907
2621,2435,1730,1783,1711,2707,1613,3333,762,1414,1485
2622,3,2427,1485,1608,1711,3333,3639,3284,2179,3344
2623,3639,688,2438,959,439,3599,1730,775,1237,3253
2624,2260,3333,182,2044,3332,3,2179,3617,1950,3253
2625,762,1730,270,2887,561,2707,231,3,1608,3872
2626,762,1730,860,3253,3333,1608,3337,3639,1261,561
2627,2260,3253,1949,3,1061,2914,450,2179,2292,1211
2628,3333,1356,1876,2712,231,3430,3617,3,182,2593
2629,3253,231,762,1413,860,1730,2179,376,3333,270
2630,2292,2707,1608,1949,66,3333,1730,2065,1950,1711
2631,2260,3332,1949,334,3487,1608,2907,1032,2820,1061
2632,2292,3872,66,2914,3080,1608,2666,1237,1061,2707
2633,3147,2292,2914,3396,1934,2260,3244,2525,2438,1785
2634,2260,860,2820,2292,450,3332,2520,1608,3129,2065
2635,231,2712,1876,270,3333,3318,3,981,592,182
2636,2435,3730,3333,2427,1575,1783,182,3072,3639,1730
2637,182,2044,959,270,231,3617,3,1613,376,1876
2638,270,1344,2556,688,3396,1977,1883,3080,775,78
2639,3284,1485,270,376,2887,2392,2435,2712,1711,688
2640,2907,3344,540,561,3469,1783,1711,2707,3639,1485
2641,66,2292,2525,2707,2427,49,1730,2429,688,3
2642,2260,3244,3639,2520,2292,1061,860,2376,1608,1730
2643,450,2292,1414,2429,2414,2179,182,3284,49,1413
2644,3469,1949,2435,3332,3072,3344,1950,3730,1628,2887
2645,3332,450,2065,49,860,2260,1413,2292,1211,1950
2646,1876,2148,2907,775,3469,2887,540,270,78,1948
2647,66,1711,2907,2410,1608,3639,1462,3344,3599,1950
2648,2914,3016,3396,49,1949,654,2489,1950,66,852
2649,2292,2707,2914,2065,3396,1949,1730,1711,3272,2429
2650,1902,1934,2429,668,2414,2556,2260,450,3272,334
2651,2707,2292,3396,2914,1462,3481,2429,3072,3469,561
2652,182,2517,231,2435,988,654,2489,3730,2914,1785
2653,270,231,3332,2065,860,981,1608,932,450,49
2654,592,2260,231,2520,1876,981,775,2438,932,3244
2655,2292,824,860,2887,2427,1608,2707,1711,981,1413
2656,1950,1032,1876,688,3639,66,3244,1730,1608,775
2657,2887,824,1608,3469,3244,762,1902,2907,2427,561
2658,270,3872,3332,3080,1876,2887,1608,231,2065,1211
2659,2525,2907,376,1785,270,540,2707,66,3344,3
2660,762,860,561,2449,2065,1730,3,1608,3337,3284
2661,182,3639,2260,1414,3253,3344,1413,334,654,2435
2662,959,270,3284,2260,1902,3332,134,3318,2785,3877
2663,775,2907,540,1608,2707,3639,1711,66,3344,3469
2664,1950,688,1237,1,1876,66,3639,3072,1628,3730
2665,3344,182,2814,654,3333,1950,3814,988,78,3617
2666,3396,1339,2065,3344,2914,1949,1883,2260,1934,3
2667,1730,1613,688,1,775,1876,3253,2907,762,3639
2668,270,959,231,1977,1785,2438,376,1883,981,2517
2669,3284,2887,2427,2435,3872,2292,2820,1,1608,2525
2670,2292,2914,3147,1237,1711,1950,66,981,3872,2707
2671,2292,3080,981,231,270,2820,49,3244,66,2707
2672,2392,1876,3617,688,270,3284,3080,376,1613,2887
2673,1413,49,981,2292,2429,450,2065,932,231,654
2674,775,1977,762,1785,270,2438,1883,231,1344,3344
2675,860,1711,2260,932,3502,2044,3639,3332,3253,709
2676,1237,2427,1711,2292,2887,1462,3386,824,561,860
2677,592,2260,2438,1872,2814,3318,3469,3344,1032,3639
2678,860,762,1608,1730,2292,3253,2887,2065,3469,824
2679,2292,2044,3347,2429,49,2975,3396,2148,2414,3016
2680,2065,1950,3332,3129,1237,1876,1608,3080,932,860
2681,231,2044,3617,1876,2392,2489,270,2556,981,932
2682,3332,1950,2065,1949,449,49,1,1211,2044,3415
2683,1061,1237,3244,1608,3872,2666,66,3825,688,2914
2684,1711,3284,860,3639,2260,1485,1730,1608,2872,1883
2685,2044,959,1613,3253,762,1575,2065,3617,231,3
2686,2414,3284,1934,49,3396,3272,3080,2065,1902,449
2687,2292,1211,3332,2479,2065,3872,2914,1608,2288,1949
2688,3284,1711,1237,2260,182,3272,2414,2065,3599,1902
2689,270,762,3,2707,231,2525,561,3253,3430,1730
2690,2292,3639,2907,3244,1608,1902,1711,1783,2427,775
2691,182,3284,2260,3,2179,334,3639,2449,1934,2429
2692,182,1950,1876,2778,3415,1575,988,3639,3730,3599
2693,2065,3332,3272,2292,1711,49,3599,270,3,2429
2694,1608,1949,66,1711,3332,2887,2288,3872,932,3
2695,592,1876,932,231,1711,376,2044,981,182,1413
2696,2435,2427,561,1261,1711,1485,2887,66,1783,231
2697,3469,3344,2435,231,3730,78,3617,2489,2556,959
2698,2410,1032,2907,66,2438,3599,688,1711,2260,1876
2699,1413,1730,959,3253,270,1414,3337,2179,762,376
2700,3599,775,2785,1032,2438,1977,270,2065,3639,959
2701,182,959,3877,3123,2449,3639,1872,439,1575,2814
2702,1950,3333,3639,3332,2065,2260,1339,3469,3344,3253
2703,334,2778,1,2260,182,2768,3599,2429,1032,3415
2704,2044,3,3344,231,3617,182,1613,2489,1485,1949
2705,824,2887,3284,2435,2427,2712,3369,2292,1711,3318
2706,1950,1261,932,860,231,3129,1876,1485,2887,78
2707,3344,2812,762,561,3,1785,1485,3333,2449,3337
2708,762,3253,1730,2449,3639,860,3502,231,2179,775
2709,231,932,981,860,270,1608,450,66,3193,1261
2710,3284,2435,1485,2887,2414,2520,78,270,688,3080
2711,25,775,2907,3,1032,66,1876,2260,2392,1608
2712,2260,2520,3284,3080,2820,1608,66,231,2914,3244
2713,231,981,824,2435,2887,561,3730,2489,2556,270
2714,2292,2065,1950,2584,1237,3396,3539,49,449,2148
2715,762,3344,1785,78,688,561,3253,3469,2435,3072
2716,2435,3730,1783,3072,3333,182,2092,1575,3344,3469
2717,2260,2292,3244,1032,860,182,2820,2520,1356,66
2718,2556,1902,2887,3072,2520,2148,2975,1237,3599,1
2719,2065,49,959,1711,450,3123,654,981,3332,1339
2720,2292,1711,1608,2887,2427,2907,824,1949,3872,3284
2721,1730,561,1613,762,2427,2887,860,1711,2392,1485
2722,1902,2449,561,860,3639,762,2427,2812,395,3272
2723,2907,1207,1061,2148,2768,2292,3244,1,1608,775
2724,981,2292,49,860,932,1711,2065,1413,2414,450
2725,2707,561,2907,2292,3639,1730,3730,2427,3072,2461
2726,1711,1462,3272,688,1608,3599,3639,1485,2065,3
2727,3284,762,1902,2812,2887,561,270,2449,1577,231
2728,2887,3284,2427,1485,3,2907,1608,1949,3344,2525
2729,450,2260,2520,1414,1950,932,654,231,981,3080
2730,2292,3244,1608,3147,2820,1711,3284,2414,2914,2520
2731,3072,1237,2914,1211,270,3123,2065,3332,3872,852
2732,182,959,2044,3639,376,1785,1613,3599,3272,2429
2733,2044,1902,2907,2414,2427,182,3272,1711,3284,2435
2734,2707,2292,3872,2914,3,1949,1730,2429,1608,3396
2735,2260,1413,3332,2044,3318,1211,654,2429,334,3016
2736,2820,2449,2260,3244,3639,1414,3667,2292,762,2461
2737,3481,775,2707,2376,561,1462,66,1,762,1730
2738,860,824,2292,2887,2520,2414,1608,450,2914,1711
2739,1711,2288,2427,1485,2435,3,3333,3123,1783,2517
2740,2975,78,2520,574,2376,775,2907,860,762,1902
2741,182,3344,3617,3333,1876,1950,231,988,2044,3123
2742,860,2292,762,981,2414,2887,49,3386,1608,270
2743,2148,2392,1876,3080,2887,2907,775,66,1,78
2744,3072,1237,2914,2292,3129,2666,3396,3872,1414,3244
2745,270,688,981,1977,2438,3284,1711,1883,3080,134
2746,2520,1261,2820,2449,78,3080,3129,860,2148,1883
2747,66,1950,2707,49,1949,2292,932,1,3016,2429
2748,2292,1711,66,2427,3272,1608,1485,3872,2065,2288
2749,2260,3333,3253,3344,182,3318,1413,1876,1949,2814
2750,2520,3080,231,2556,2887,1876,270,2975,78,1902
2751,1730,2707,3639,2907,1711,376,2435,3344,1785,182
2752,2435,3333,3344,3,2907,561,2525,2707,3872,1
2753,3072,1413,1730,2435,2707,3253,654,3469,3730,1414
2754,1876,3284,270,1485,1711,2887,376,231,688,2427
2755,2887,2427,3599,1237,1902,561,3072,2435,2556,1462
2756,1950,1237,2292,2914,3872,2065,1,3072,1608,3333
2757,3639,1207,2292,1237,1711,2427,1950,1575,3272,2065
2758,3,1785,3599,762,775,2525,1902,3344,3253,2429
2759,1950,3072,3344,1575,3639,2435,1237,78,3730,1414
2760,2065,3332,1876,270,3,1950,3123,49,3617,2785
2761,1061,688,1413,376,574,1977,1730,2438,3080,654
2762,3730,2435,3072,78,2914,1414,654,2642,3872,3396
2763,3396,2065,2914,3872,3253,1237,2292,3,3072,2429
2764,182,3639,1730,3333,2429,2260,1356,2179,1032,3147
2765,2292,2820,2148,3253,2376,2975,2260,775,1949,1261
2766,3872,1950,3332,1237,3123,2065,3072,3730,1876,3333
2767,1344,2429,3396,1785,3599,1977,2707,2489,1934,1
2768,932,231,376,860,2887,270,1608,2435,1876,66
2769,1711,860,2260,3639,1883,1608,1485,1730,450,2520
2770,2907,2148,1032,1,1876,2260,2820,3487,2292,498
2771,2044,824,2887,78,3344,3469,1575,1711,1485,2392
2772,1950,1730,3639,2065,3333,2292,2707,1575,450,2429
2773,3639,2438,1711,3244,3539,2260,1883,2872,2461,688
2774,561,231,981,1613,270,2489,2427,3430,2392,1711
2775,3415,1950,182,1575,1237,3730,3539,3639,2065,2292
2776,3730,2435,1783,2092,3072,3814,3469,3344,2884,2907
2777,1711,1462,66,2520,1608,981,3244,860,775,1950
2778,688,775,2438,2410,2907,3344,1977,1,1462,2778
2779,2148,2887,1,2768,2604,762,3072,2427,1575,561
2780,2887,2812,561,231,270,3430,824,1876,1608,1902
2781,1934,2820,449,3396,2260,2556,3080,654,2438,2148
2782,2148,2975,1949,2887,2907,1,775,860,2008,2376
2783,270,775,3599,2785,1977,2907,1032,2438,3,1344
2784,1730,1608,762,3253,860,3872,2707,3469,3244,3639
2785,182,3599,2778,334,1902,3877,376,2260,3272,2907
2786,3244,775,1902,1608,2820,2907,2148,2292,2260,2449
2787,2292,2907,1577,3,3539,2438,1934,2449,3244,2884
2788,1575,66,2778,860,1950,2260,182,2044,932,701
2789,2260,66,1876,3080,1032,449,2520,1950,2410,2438
2790,2292,3415,1207,2907,1950,2707,2427,3333,66,1032
2791,2260,231,2520,3318,592,3253,78,2438,860,1414
2792,775,1344,574,1339,654,1413,2520,3396,2975,1977
2793,3284,2044,182,2884,2525,2435,1902,2907,2414,1485
2794,2435,2520,860,932,2292,1413,1608,3244,3080,1061
2795,688,2438,3639,1876,3244,3344,1872,1485,439,561
2796,3332,2887,860,3129,932,2435,709,1949,3337,1261
2797,2907,2435,3730,3599,1783,3639,2939,688,3244,1207
2798,561,3639,3123,3469,1237,2812,2449,231,1462,1783
2799,1902,688,2438,3244,540,270,2907,1785,2525,3284
2800,1876,688,3730,2427,2907,1,3371,3415,1237,3599
2801,2292,3080,3244,1608,2907,1061,2820,2707,2148,762
2802,3,2292,2065,3318,3332,134,2785,1608,49,3123
2803,2887,1902,1608,3244,1876,270,540,3080,688,2520
2804,2260,3080,25,1032,2907,775,2820,1876,3244,2872
2805,2292,1608,2065,2820,1950,3244,1261,3872,3129,3332
2806,2907,2260,182,1950,3415,654,3347,1032,449,3539
2807,959,981,2556,1872,231,270,3539,1711,2414,3386
2808,2435,2914,3730,3333,3072,2642,3872,1950,3332,1949
2809,1211,78,2914,3396,726,1883,3080,1020,1414,574
2810,2435,2517,182,231,3344,3877,3469,1785,668,959
2811,3396,49,1462,1934,2065,2414,2489,3272,2525,1344
2812,3284,2292,2288,1711,1061,1608,2479,1485,3369,2914
2813,3469,2907,775,2707,1,3253,2975,3016,2429,1413
2814,762,1613,2907,3253,2438,2884,3539,182,3877,78
2815,182,1711,2044,3415,2790,3272,2427,1950,66,2884
2816,3080,1876,1413,1261,2520,1575,3730,2613,2820,2435
2817,775,3396,1344,688,1,3344,2907,2148,3481,1462
2818,1876,1950,3469,1949,775,66,2065,2907,3332,3344
2819,1711,1462,3639,3272,2044,2292,2065,49,2429,2707
2820,1730,2179,2435,182,3333,3639,3253,1613,1413,3284
2821,182,2044,1575,1413,3415,1950,2778,2429,231,1613
2822,2435,231,3333,3253,762,376,2887,2179,860,3502
2823,2044,182,1613,2489,2435,1950,1711,231,1485,981
2824,3469,1711,932,3599,66,1876,592,981,1608,3309
2825,2260,3639,2438,3344,1414,592,243,78,1339,1883
2826,1934,3396,1883,450,1339,2044,1414,1462,49,654
2827,2438,3344,3244,2260,182,688,2410,775,2820,2907
2828,2260,775,2438,3253,3639,1883,574,3344,2907,1339
2829,762,231,2435,2449,2975,2489,3253,2887,3337,1902
2830,2438,2907,3344,2820,3284,2260,78,1902,3244,688
2831,1613,2044,2435,654,1413,2707,49,3,2489,1414
2832,2907,1061,1207,2707,540,2712,574,2292,3318,1413
2833,2292,3129,1608,2887,3872,2914,2148,3396,2427,860
2834,3284,688,2392,1485,561,231,1902,270,1876,182
2835,3877,762,395,3502,1902,2449,959,3253,182,231
2836,376,688,270,3599,1876,1977,1785,709,3825,2814
2837,1730,3284,3244,1414,1883,1711,2438,726,1061,1485
2838,1876,3080,270,2520,376,231,2556,1977,981,688
2839,1575,3481,2435,2376,3072,3730,1950,1613,2092,561
2840,3253,1730,762,3,2707,1413,860,1613,231,1949
2841,1950,561,1730,3344,3469,3639,2707,2065,1613,1949
2842,231,2712,66,1876,3,981,2907,270,2707,2292
2843,3333,2179,2260,1949,3617,376,3332,2820,231,701
2844,3730,1485,1783,1237,2435,3072,3244,561,3344,3872
2845,3332,2065,701,2429,3333,1950,450,66,1949,2179
2846,3253,762,2435,2044,1613,1413,3469,3,1949,2429
2847,3253,3344,3469,762,78,1613,2044,1339,654,3814
2848,2148,449,2820,1902,775,2260,1,3396,3487,2975
2849,28,2707,762,561,2292,1462,2427,3244,1785,2525
2850,3639,2260,1061,775,3344,2438,2907,860,1730,3253
2851,3730,2435,3072,2820,1,2292,2887,762,2148,2427
2852,1730,1711,3639,2707,1608,561,1485,1785,2718,860
2853,2435,688,3284,1585,1785,1061,3825,376,2429,1
2854,231,182,3617,2044,2489,1613,1575,3118,2435,3730
2855,3469,3318,3332,1872,2814,824,3639,3344,2065,959
2856,3639,2438,1339,1711,654,3344,1883,1950,1414,2260
2857,1977,270,959,2429,2778,1,1344,2525,3,1613
2858,3284,2392,1485,1261,1883,1061,78,860,2520,2887
2859,2907,540,2707,3469,3318,2292,574,3244,78,2438
2860,1876,270,2556,1950,66,231,688,376,1977,932
2861,3639,775,1950,1730,932,688,1462,1876,1711,3599
2862,66,1950,2065,2489,1949,2148,2778,1876,1608,2525
2863,3332,3,959,270,2429,3284,3253,1413,2414,2065
2864,2907,2707,1613,574,3,3253,775,540,3016,2392
2865,561,2887,2812,540,1783,3469,762,231,3244,1485
2866,3272,2429,2044,3396,2292,1462,28,334,1613,860
2867,3284,2260,1237,2065,2438,3123,2414,182,1711,2479
2868,1902,2438,1785,270,688,2884,3284,3244,1977,3599
2869,2520,860,3080,2414,231,2260,2820,2975,1261,762
2870,2065,49,3,981,231,3332,270,3469,2292,2707
2871,3284,2260,231,2520,182,1902,2556,3877,2414,1485
2872,1730,3639,2435,3333,762,2790,3253,2707,2427,3244
2873,3333,182,2435,2179,1575,231,860,3332,3805,3337
2874,2260,3253,3332,231,3333,182,1413,1414,1876,959
2875,2148,2907,1,775,2376,2707,3481,3539,2292,574
2876,775,3539,2449,1883,2128,1339,3639,1950,1934,1462
2877,2260,1876,2438,1061,2907,3244,1032,688,1211,3318
2878,2292,2707,49,981,2065,3,1413,1608,3332,3080
2879,2065,3332,3,450,1339,2914,3396,1949,3469,2044
2880,2907,1608,3244,2260,540,66,1902,2292,2712,231
2881,1876,1261,3129,2887,3080,2148,231,1608,932,270
2882,1730,2179,762,860,3639,231,2449,3502,3253,3333
2883,2778,2429,1,2525,66,376,3,3253,2179,3415
2884,3730,2292,2556,2435,2427,3072,1237,2907,654,2884
2885,231,270,1876,376,762,3617,182,932,2778,959
2886,932,860,2914,450,2520,231,981,1949,3193,1950
2887,860,3284,762,2414,2820,1902,2449,2887,1608,1883
2888,1876,3332,1413,1356,2260,1211,231,270,3080,3253
2889,688,270,1485,49,2065,66,1608,2815,3872,3080
2890,1711,1485,668,1934,2044,3284,3344,2128,2914,2414
2891,2887,3284,3,1949,2907,1,3344,3253,2525,78
2892,2887,78,1608,2907,2820,2914,3872,2148,3129,3244
2893,2260,2820,2292,3244,3333,1608,3639,1730,1061,2479
2894,3344,959,2065,3,2044,182,3814,3639,3272,3123
2895,561,3430,762,2812,3617,1613,1577,1876,1575,2907
2896,2292,1711,3272,1237,3147,49,2429,688,1462,1934
2897,3253,762,860,1730,3337,395,2429,3502,231,2179
2898,3284,1934,3396,2525,270,2414,1485,2489,1785,2914
2899,182,3284,2414,2884,2044,3877,231,743,1934,3617
2900,270,231,981,2517,1876,1977,592,959,376,932
2901,860,1414,1730,824,3639,1711,3386,3072,1237,3244
2902,3,3415,2292,180,2429,2479,654,3469,2884,3730
2903,3730,2435,1414,561,1485,2613,1783,3244,231,78
2904,2065,3,1949,3396,2815,2044,2288,3872,2427,701
2905,1485,2392,561,2887,3344,3337,3284,2288,1949,78
2906,2260,2914,2065,1949,2292,2584,1608,3469,3333,1339
2907,3344,3469,78,3639,3253,3814,1414,959,1872,3318
2908,1608,3244,860,231,981,270,762,3129,561,2887
2909,182,1237,2044,1575,3272,3730,1950,1711,2427,2435
2910,2292,1608,2820,2449,3872,3396,3244,2065,2148,1934
2911,2707,3,2525,561,2907,1613,2292,1577,2427,762
2912,2292,2260,450,3253,2429,860,3332,1949,1061,2065
2913,1730,762,2707,3244,2292,2907,1608,561,540,2427
2914,540,2907,3244,3344,270,1902,3872,2438,78,1608
2915,3333,1950,3415,3,66,2044,2065,3617,1949,2489
2916,376,1,688,1876,66,1585,3244,270,2435,3344
2917,3639,2260,1730,1061,2438,3284,1413,3253,182,688
2918,2520,2435,1485,78,2914,1414,3284,824,2260,3344
2919,3469,1344,2707,1949,3396,49,3344,3253,78,3
2920,2065,3396,3272,49,2429,2914,1949,1462,1344,1339
2921,775,2778,2814,1,3253,182,762,1977,3639,3599
2922,1950,3539,1876,49,1261,2065,3430,66,3617,981
2923,2907,3,2427,2292,2712,1207,1608,66,3415,2525
2924,3284,1711,1608,2292,2427,2414,1485,2712,3244,2907
2925,182,2260,2438,1934,1883,3539,1876,3617,1950,1339
2926,1613,1730,959,561,2613,1414,3253,1413,762,2461
2927,2820,2260,3332,1608,3244,2148,2292,3129,3080,1
2928,932,981,3599,3332,270,1876,231,2065,3129,860
2929,1730,3253,762,231,3333,3639,1413,1876,3244,860
2930,3333,1575,2292,1950,3730,182,2427,2065,1608,2820
2931,1608,2820,2907,2260,3244,3253,3333,2292,860,3639
2932,762,1613,3639,1730,3539,3430,182,1577,561,2884
2933,1413,1730,860,3639,688,762,932,1613,981,3253
2934,2292,3730,2427,2435,2414,182,3147,1237,3877,3415
2935,3284,1414,1485,182,2461,1711,1883,2131,726,1934
2936,2065,3123,561,1711,49,959,3193,1730,1485,3396
2937,1785,3599,3272,3344,2438,182,2517,3,334,270
2938,2520,981,860,2260,231,1413,2414,1902,932,2429
2939,2179,3,3253,3333,3345,3344,762,2525,1785,2907
2940,3639,1462,1711,1730,2438,2707,1237,2461,3539,688
2941,3639,2449,2260,2820,2065,1575,860,890,3539,1414
2942,3469,824,668,2392,231,902,2887,1344,2812,2707
2943,376,1902,270,2260,1876,3244,231,182,2438,688
2944,540,2907,775,66,3344,2376,1608,1949,2148,2707
2945,2292,2820,3284,2131,3244,1577,3730,3877,2593,2179
2946,1949,3284,2887,49,3,1061,3332,1711,688,2065
2947,3639,1730,860,1711,3253,775,1462,762,1608,243
2948,182,2884,3730,2131,3284,3539,2414,654,1211,2292
2949,182,2260,2044,1950,2128,3539,1339,2778,2438,2556
2950,3,270,2179,2525,2044,2414,2429,1934,3284,182
2951,3344,2260,1950,1876,66,1949,1485,688,2438,78
2952,231,2435,981,2489,270,1613,2429,3469,2707,762
2953,2820,1950,2449,3617,3333,2260,3253,762,1575,231
2954,3253,1413,1730,3284,1613,762,860,959,3,1414
2955,3469,981,49,231,1711,2707,1339,932,1950,1344
2956,775,3244,2376,3072,2449,762,1902,2820,1783,231
2957,270,1711,231,981,1876,376,182,2044,932,1485
2958,3253,762,775,3639,1,1730,2814,439,2260,3244
2959,66,1608,3872,2288,932,1061,1711,1949,2666,3825
2960,1950,2065,654,1211,3396,49,3617,1339,3332,2914
2961,2907,2429,2292,2044,1613,860,2975,3,2414,1413
2962,3,3469,2065,2907,1949,2014,3396,2707,49,3344
2963,574,1061,2707,78,2914,2520,654,2292,3016,3396
2964,3639,3333,182,1950,1575,3344,3253,3415,2814,3502
2965,2292,2907,2260,2707,3253,3671,2820,775,2429,3344
2966,2914,3272,1237,3396,2517,2429,334,1934,1585,2065
2967,1876,231,270,3080,3617,1950,1,66,932,2148
2968,3284,2414,2260,860,2820,450,2179,1608,1902,1934
2969,1413,2260,2520,860,3253,2429,1061,231,654,932
2970,3284,1608,860,1485,2887,3244,1711,2260,3639,824
2971,1711,2065,3123,49,1485,824,1876,3332,3499,3318
2972,182,3347,3877,2044,3,2907,2435,2429,2884,3415
2973,2292,2707,49,1413,2429,3,1711,43,654,3369
2974,3332,1876,66,932,2260,1,3080,270,1949,49
2975,270,231,762,561,2489,1876,2435,959,2556,2812
2976,3,2179,3332,231,2065,3333,959,3415,2435,1356
2977,2292,2065,2260,3415,1032,1608,3332,2584,824,1711
2978,1730,2435,2707,1783,540,3639,3333,762,3469,3253
2979,824,2887,3332,860,3284,709,3877,1575,2065,890
2980,3396,3469,2914,1344,1339,2292,2065,43,78,2707
2981,762,2907,231,3253,2435,3244,2820,1613,2148,2449
2982,981,3080,2438,1977,270,1711,66,688,2414,2520
2983,561,3123,1237,1462,959,2065,3469,1872,3396,3072
2984,231,981,2517,3147,270,450,2260,932,2429,1711
2985,3284,2887,270,2435,3332,2414,376,824,3080,1902
2986,2427,3284,2887,1575,824,1711,2044,1876,1485,1207
2987,3253,3639,1730,1061,2376,1575,1207,3333,2907,1413
2988,1785,2517,43,762,3337,2435,3469,3344,231,270
2989,3344,182,2438,2907,2260,2014,3318,2712,540,3
2990,3639,2907,3344,1207,1730,1950,182,1575,3333,2427
2991,2429,1934,1462,28,3396,3272,981,1344,2489,1977
2992,2260,3344,1061,2438,78,654,3639,2914,1414,1883
2993,2260,1876,3318,2712,3284,2438,2479,3332,1711,688
2994,2435,2517,2429,3333,1730,2065,2914,2427,561,2179
2995,775,3332,270,1344,2065,1876,449,1949,1032,1977
2996,231,981,270,3244,3080,2449,3147,932,3129,2520
2997,1585,3129,1,1950,231,2520,3805,3396,1934,270
2998,3253,762,2376,2260,2520,2449,860,2820,775,182
2999,3332,959,2260,3877,2065,860,2414,2820,231,270
3000,2376,2707,540,2907,775,66,1061,3244,1608,1261
3001,1950,1876,3333,1730,3639,1613,1575,3617,3,1261
3002,2065,49,1711,2887,2414,3284,824,3332,2392,3123
3003,762,2292,1730,561,3244,3730,2449,2820,1575,1261
3004,2260,3016,3344,2014,2907,449,2429,182,654,66
3005,2435,1950,3333,1414,3639,3072,78,2292,2914,3730
3006,2435,3072,2887,2975,78,2556,2489,762,1414,1413
3007,654,1414,78,3814,2914,3469,3253,3396,3344,1211
3008,3284,1608,2427,2292,2887,3332,860,2179,3872,2414
3009,2292,2260,860,450,2429,2065,1032,1934,2414,3639
3010,860,1608,66,1949,932,1711,1261,2260,2292,3332
3011,2556,3730,78,3072,3539,654,1876,2435,3469,1414
3012,2260,1711,3639,2479,2292,1061,1950,726,1237,3633
3013,2044,3284,182,2414,1485,2556,1613,2392,959,3617
3014,2260,2907,3344,182,3814,2820,3,2438,334,1211
3015,1883,1934,3337,1785,1462,1344,860,1711,3639,3253
